UID,CLOSENESS CENTRALITY
100004426682363,0.001182033096926714
1559337535,0.0011806375442739079
100003327577989,0.001177856301531213
572171136,0.0011792452830188679
781138749,0.001182033096926714
1168655714,0.0011792452830188679
650606943,0.001177856301531213
1593965528,0.0011806375442739079
100000268942092,0.0011806375442739079
100000968232202,0.001177856301531213
1299135787,0.001183431952662722
1768059667,0.001184834123222749
1555206885,0.0011792452830188679
1453744823,0.001183431952662722
100000683008839,0.0011792452830188679
1483467709,0.0011806375442739079
1368124899,0.0011890606420927466
1628266188,0.0011876484560570072
100000483689096,0.0011806375442739079
1584002040,0.001183431952662722
1321023144,0.001183431952662722
1554693303,0.001177856301531213
1584069102,0.0011876484560570072
100000470980823,0.0011806375442739079
100003043750618,0.0011792452830188679
1169335461,0.0011792452830188679
100000642576173,0.0011904761904761906
1375975315,0.0011876484560570072
100000029835920,0.0011806375442739079
678699723,0.001182033096926714
1658362786,0.001177856301531213
100001986141635,0.0011806375442739079
591419319,0.001182033096926714
1024121348,0.0011806375442739079
1546522808,0.0011792452830188679
1613140675,0.0011862396204033216
100001623657750,0.001177856301531213
100004427701083,0.0011806375442739079
100000829985107,0.001184834123222749
626229190,0.0011806375442739079
1072707489,0.001182033096926714
1438698037,0.0011862396204033216
1518778121,0.0011806375442739079
1460318747,0.001177856301531213
1386767517,0.001184834123222749
640367065,0.001201923076923077
1636804832,0.001182033096926714
1204836539,0.001182033096926714
1557106720,0.001184834123222749
1379492769,0.0011792452830188679
100003113135151,0.0011792452830188679
100007032030521,0.001183431952662722
1330866241,0.0011806375442739079
100001459904408,0.0011792452830188679
100008492431649,0.001177856301531213
100000883181295,0.001177856301531213
1633788209,0.0011792452830188679
100001952146734,0.001182033096926714
1346911280,0.001182033096926714
1552176403,0.0011933174224343676
100004283822939,0.0011862396204033216
1101030535,0.0011792452830188679
100001263757955,0.0011876484560570072
100000263684799,0.001177856301531213
862830703,0.001183431952662722
1075098284,0.0011792452830188679
1139756507,0.0011792452830188679
1285548134,0.001177856301531213
1418284189,0.0011792452830188679
100001591300159,0.0011792452830188679
507631086,0.001177856301531213
1569581584,0.001177856301531213
1007709317,0.0011890606420927466
623844406,0.0011792452830188679
1195812221,0.0011792452830188679
100001892187077,0.0011862396204033216
100004467066436,0.0011792452830188679
100000592057475,0.001182033096926714
757802689,0.001182033096926714
1124714014,0.0011806375442739079
100002888949752,0.001184834123222749
100001103491934,0.0011806375442739079
1153089848,0.001177856301531213
1463894316,0.0011862396204033216
1586461351,0.001183431952662722
100001573443229,0.0011876484560570072
100002744942683,0.0011862396204033216
100001439659930,0.0011792452830188679
1743955523,0.0011792452830188679
1479333770,0.0011792452830188679
1504360075,0.0011792452830188679
100000375983558,0.0011806375442739079
100002909319260,0.0011792452830188679
100003320849218,0.0011792452830188679
1062507746,0.001177856301531213
1565629094,0.0011806375442739079
1352832816,0.0011792452830188679
1235104048,0.001177856301531213
1473023750,0.0011792452830188679
1750330291,0.001177856301531213
1508824441,0.001177856301531213
649021472,0.0011792452830188679
778033165,0.0011792452830188679
1182370220,0.0011806375442739079
1581378866,0.0011806375442739079
1052252922,0.0011792452830188679
100006680409617,0.001182033096926714
1454082922,0.0011792452830188679
1284028491,0.0011792452830188679
1443267284,0.0011792452830188679
1019064693,0.001177856301531213
100003463030895,0.0011806375442739079
1834016443,0.001177856301531213
1522676779,0.001177856301531213
100000175295512,0.0011792452830188679
1389007392,0.0011792452830188679
100000019652923,0.0011792452830188679
1849575570,0.001177856301531213
1609786183,0.001177856301531213
100000494169403,0.0011792452830188679
100003730505905,0.0011792452830188679
1486168156,0.001177856301531213
755749967,0.0011792452830188679
589236336,0.0011792452830188679
1613247180,0.001177856301531213
1576926807,0.001177856301531213
1488096153,0.0011806375442739079
1063863945,0.0011792452830188679
1550237997,0.001177856301531213
1099060807,0.001177856301531213
100001479467440,0.0011792452830188679
603549226,0.0011806375442739079
1435015804,0.001177856301531213
1556228173,0.001177856301531213
1433288692,0.001177856301531213
1594294965,0.001184834123222749
1286083141,0.001177856301531213
1407863490,0.001177856301531213
1575157543,0.0011792452830188679
1413994569,0.001177856301531213
100000019521492,0.001177856301531213
100000180979866,0.001177856301531213
1253203453,0.001177856301531213
1387804640,0.001177856301531213
1577991118,0.001177856301531213
1333568317,0.0011792452830188679
1481304268,0.001177856301531213
1575434372,0.001177856301531213
